Year,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039
Utility Bills,56137014.4794681,67755820.59748688,79395151.94331017,91063208.69535244,102743378.91622023,114395065.52896789,167755788.90152955,221073300.98256403,274390483.0300673,327970310.1984515,421367181.00569034,414662853.7470008,402999592.6298476,391263854.4042489,379707499.42174965,368207994.8203299,355574813.2218993,302428460.0206115,249254167.2201805,196271936.36588043
Utility Bills (res),40039765.410663955,48321345.76431726,56621339.69941201,64812540.59557397,73107437.7715076,81591190.51515754,119646030.93631601,157662608.493796,195341846.06010813,232968127.43106472,302035815.1456937,297823564.1925261,289451873.24819505,281017288.6635072,272192188.7968317,263451826.5019762,255119153.50036597,217077994.9980943,178932695.06456938,140871470.56285137
Utility Bills (work),9311357.406746335,11241612.76303273,13172919.86714392,15224643.589190423,17195270.096875433,18974789.872262888,27828228.70967328,36679069.34011141,45826484.98860157,55244715.87404095,68435048.17356421,66822602.70816544,64923244.95983107,63008888.17500299,61588314.04553087,60141833.646095045,57373587.393104464,48602457.11718609,39899078.90259392,31197664.562903482
Utility Bills (pub L2),4592397.452030735,5544485.591988313,6497297.434570403,7468611.868754806,8428132.602297185,9358829.306646127,13725516.306241274,18090515.637804627,22499985.587349318,26955263.886791375,34867349.06523469,34238620.726079285,33303067.24217385,32373055.416928224,31525638.800607715,30675543.763110224,29591888.79014458,25343304.70285531,21104681.79143454,16868363.395764127
Utility Bills (DCFC),2193494.210027075,2648376.478148589,3103594.9421838396,3557412.641833239,4012538.4455400086,4470255.834901329,6556012.949298994,8641107.510852018,10722166.394008273,12802203.006554466,16028968.621197714,15778066.120229993,15321407.179647628,14864622.148810461,14401357.778779356,13938790.909148423,13490183.538284259,11404703.202475859,9317711.461582674,7334437.844361449
Incremental upfront vehicle cost,29304347.430647977,36626845.89607086,21941715.25483018,10970790.820338922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost,47403323.00392735,83073540.53663918,83143752.53332633,83214175.16600356,83284809.06657882,83355654.86885564,382198732.6554665,382525245.3699945,382852737.622666,383181212.35209584,397241940.5794944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (res),16787550.086301547,29419164.062237833,29443286.761301305,29467481.82846197,29491749.48082412,29516089.936143294,135332467.6493651,135444647.45231318,135557163.79467013,135670017.68605414,140500854.74590993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (work L2),11440689.640233641,20044291.79579998,20055893.509474196,20067530.02828943,20079201.45666111,20090907.89931784,92095287.60795666,92149240.02639909,92203354.30209678,92257630.92062172,94581002.290788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (public L2),13116052.845074052,22979557.93777026,22992858.59484857,23006199.15389814,23019579.734624855,23033000.457093727,105581629.86961201,105643483.02651629,105705521.74289116,105767746.57541536,108431350.13674855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Charging infrastructure cost (DCFC),6059030.43231811,10630526.740831105,10651713.667702263,10672964.155354021,10694278.39446874,10715656.576300787,49189347.52853266,49287874.86476598,49386697.78300793,49485817.17000462,53728733.40604796,0,0,0,0,0,0,0,0,0
Avoided vehicle gasoline ($),69774459.47921142,88890854.0779197,105801000.38948534,121916029.99732408,152117364.11135033,166733942.5946131,236581775.53221256,310091123.08903784,388966588.7112022,477069631.75155526,481597488.457701,468355815.83171326,453064597.1794801,437378404.1632921,423103723.1435403,409540031.37078595,334978868.9465435,261131507.80899137,180789362.3973391,97854987.23108444
Avoided vehicle gasoline (gallons),24060158.44110739,28860666.90841549,33481329.237178907,37862121.11718139,42137773.992063805,46186687.69933881,65354081.638732746,85189868.9805049,105697442.58456582,126880221.21052003,127406742.9782278,122606234.5109197,117985572.18215628,113604780.3021538,109329127.4272714,105280213.7199964,86112819.78060244,66277032.4388303,45769458.83476939,24586680.208815183
Carbon Emissions Savings From Avoided Gasoline ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Carbon Emission Costs Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Net Carbon Emission Savings Associated with EV Adoption ($),0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle O&M Savings,1930568.2599246777,5427848.453039418,9078074.579613402,12886283.577105371,16857659.982390456,20997539.988256752,39106143.729552425,58001363.226110786,77709045.0069526,98255792.12635003,137511001.6255452,136241543.62611645,134849674.14992604,133330621.50966825,131679463.31095052,129891122.13067856,110812020.37575932,90830570.84051238,69916304.5078527,48037848.460269205
Federal EV Tax Credit,57230284.3851189,98053438.60573058,95942699.22282834,93877396.49983203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Vehicle sales,7630.70458468252,13361.415234007552,13361.415234007552,13361.415234007552,13361.415234007552,13361.415234007523,61212.0,61212.0,61212.0,61212.0,68842.70458468252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Transmission and Distribution Cost,977808.0569005194,1436126.23830647,1564606.6284951763,1698074.3251637183,1836679.737688658,4325266.139471304,12248893.27978008,19590028.74067054,23854830.286264542,28284389.193643495,36292703.99361396,32398224.81928145,32116554.43129912,31810524.188182045,31479269.543193642,31121901.115836833,30737503.92191129,26638806.54882858,22363181.963098828,17905178.263410363
